"Units","scenario","region","ghg","year","value"
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2005,16.57670211
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2010,28.0428935
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2015,44.1397092
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2020,72.9375656
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2025,86.5650171
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2030,110.3703981
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2035,108.2454848
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2040,105.7373108
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2045,89.590057
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2050,80.3352053
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2055,64.0721775
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2060,58.8069514
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2065,55.5754396
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2070,53.0972447
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2075,50.88416451
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2080,48.74272494
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2085,46.46685132
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2090,44.091944
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2095,41.603166
"Gg","T_05_NDC_inc_LTS","Global","HFC143a",2100,39.3653432
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",1990,7.50863e-05
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2005,26.4547736
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2010,50.322577
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2015,60.9573218
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2020,33.9841658
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2025,31.0060926
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2030,26.2969212
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2035,23.8809721
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2040,23.2556874
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2045,22.944192
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2050,22.7908453
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2055,22.7163268
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2060,22.5825948
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2065,22.5643197
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2070,22.4317996
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2075,22.3132318
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2080,22.1085249
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2085,21.8236092
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2090,21.4992283
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2095,21.1752165
"Gg","T_05_NDC_inc_LTS","Global","HFC152a",2100,20.8370976
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",1990,0
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2005,2.12818461
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2010,3.69184178
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2015,6.0050415
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2020,3.54607032
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2025,3.63386348
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2030,4.23140312
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2035,4.2603915
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2040,4.30439706
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2045,4.36013493
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2050,4.42976504
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2055,4.48285174
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2060,4.52188489
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2065,4.5442749
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2070,4.55139959
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2075,4.54542478
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2080,4.52707064
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2085,4.49695222
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2090,4.45536143
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2095,4.40265594
"Gg","T_05_NDC_inc_LTS","Global","HFC227ea",2100,4.33839304
"Gg","T_05_NDC_inc_LTS","Global","HFC23",1990,9.199509946
"Gg","T_05_NDC_inc_LTS","Global","HFC23",2005,6.8150581876
"Gg","T_05_NDC_inc_LTS","Global","HFC23",2010,9.044579249
"Gg","T_05_NDC_inc_LTS","Global","HFC23",2015,10.35956590665
