"","model","scenario","ensemble","year","variable","value","ecs","id"
"9655","CESM2","ssp585","r10i1p1f1",2059,"global_tas",3.25813514570541,"5.2","not very likely"
"9656","CESM2","ssp585","r10i1p1f1",2059,"sst",1.63428774835294,"5.2","not very likely"
"9657","CESM2","ssp585","r10i1p1f1",2059,"land_tas",4.01110352941174,"5.2","not very likely"
"9658","CESM2","ssp585","r10i1p1f1",2060,"global_tas",3.31841918311915,"5.2","not very likely"
"9659","CESM2","ssp585","r10i1p1f1",2060,"sst",1.63393274835294,"5.2","not very likely"
"9660","CESM2","ssp585","r10i1p1f1",2060,"land_tas",4.13636352941177,"5.2","not very likely"
"9661","CESM2","ssp585","r10i1p1f1",2061,"global_tas",3.35894254508707,"5.2","not very likely"
"9662","CESM2","ssp585","r10i1p1f1",2061,"sst",1.65900274835294,"5.2","not very likely"
"9663","CESM2","ssp585","r10i1p1f1",2061,"land_tas",4.23338352941175,"5.2","not very likely"
"9664","CESM2","ssp585","r10i1p1f1",2062,"global_tas",3.37834597906442,"5.2","not very likely"
"9665","CESM2","ssp585","r10i1p1f1",2062,"sst",1.68244774835294,"5.2","not very likely"
"9666","CESM2","ssp585","r10i1p1f1",2062,"land_tas",4.20140352941172,"5.2","not very likely"
"9667","CESM2","ssp585","r10i1p1f1",2063,"global_tas",3.54046356687059,"5.2","not very likely"
"9668","CESM2","ssp585","r10i1p1f1",2063,"sst",1.81287074835294,"5.2","not very likely"
"9669","CESM2","ssp585","r10i1p1f1",2063,"land_tas",4.44404352941172,"5.2","not very likely"
"9670","CESM2","ssp585","r10i1p1f1",2064,"global_tas",3.40529453756551,"5.2","not very likely"
"9671","CESM2","ssp585","r10i1p1f1",2064,"sst",1.74353674835294,"5.2","not very likely"
"9672","CESM2","ssp585","r10i1p1f1",2064,"land_tas",4.03904352941174,"5.2","not very likely"
"9673","CESM2","ssp585","r10i1p1f1",2065,"global_tas",3.63746360321835,"5.2","not very likely"
"9674","CESM2","ssp585","r10i1p1f1",2065,"sst",1.82762374835294,"5.2","not very likely"
"9675","CESM2","ssp585","r10i1p1f1",2065,"land_tas",4.39524352941174,"5.2","not very likely"
"9676","CESM2","ssp585","r10i1p1f1",2066,"global_tas",3.85404627161671,"5.2","not very likely"
"9677","CESM2","ssp585","r10i1p1f1",2066,"sst",1.90604774835294,"5.2","not very likely"
"9678","CESM2","ssp585","r10i1p1f1",2066,"land_tas",4.83990352941174,"5.2","not very likely"
"9679","CESM2","ssp585","r10i1p1f1",2067,"global_tas",3.93387080688689,"5.2","not very likely"
"9680","CESM2","ssp585","r10i1p1f1",2067,"sst",1.98009174835294,"5.2","not very likely"
"9681","CESM2","ssp585","r10i1p1f1",2067,"land_tas",4.94450352941175,"5.2","not very likely"
"9682","CESM2","ssp585","r10i1p1f1",2068,"global_tas",3.8362024026888,"5.2","not very likely"
"9683","CESM2","ssp585","r10i1p1f1",2068,"sst",1.89713674835294,"5.2","not very likely"
"9684","CESM2","ssp585","r10i1p1f1",2068,"land_tas",4.68165352941173,"5.2","not very likely"
"9685","CESM2","ssp585","r10i1p1f1",2069,"global_tas",3.73881198342508,"5.2","not very likely"
"9686","CESM2","ssp585","r10i1p1f1",2069,"sst",1.87508174835294,"5.2","not very likely"
"9687","CESM2","ssp585","r10i1p1f1",2069,"land_tas",4.58445352941175,"5.2","not very likely"
"9688","CESM2","ssp585","r10i1p1f1",2070,"global_tas",3.96310547949133,"5.2","not very likely"
"9689","CESM2","ssp585","r10i1p1f1",2070,"sst",2.01544274835294,"5.2","not very likely"
"9690","CESM2","ssp585","r10i1p1f1",2070,"land_tas",4.94737352941172,"5.2","not very likely"
"9691","CESM2","ssp585","r10i1p1f1",2071,"global_tas",4.13974275417911,"5.2","not very likely"
"9692","CESM2","ssp585","r10i1p1f1",2071,"sst",2.06619774835294,"5.2","not very likely"
"9693","CESM2","ssp585","r10i1p1f1",2071,"land_tas",5.23204352941173,"5.2","not very likely"
"9694","CESM2","ssp585","r10i1p1f1",2072,"global_tas",3.99234157025592,"5.2","not very likely"
"9695","CESM2","ssp585","r10i1p1f1",2072,"sst",2.03924974835294,"5.2","not very likely"
"9696","CESM2","ssp585","r10i1p1f1",2072,"land_tas",4.84890352941176,"5.2","not very likely"
"9697","CESM2","ssp585","r10i1p1f1",2073,"global_tas",4.28410171589235,"5.2","not very likely"
"9698","CESM2","ssp585","r10i1p1f1",2073,"sst",2.13602474835294,"5.2","not very likely"
"9699","CESM2","ssp585","r10i1p1f1",2073,"land_tas",5.35716352941176,"5.2","not very likely"
"9700","CESM2","ssp585","r10i1p1f1",2074,"global_tas",4.24632697843663,"5.2","not very likely"
"9701","CESM2","ssp585","r10i1p1f1",2074,"sst",2.13071674835294,"5.2","not very likely"
"9702","CESM2","ssp585","r10i1p1f1",2074,"land_tas",5.24937352941174,"5.2","not very likely"
"9703","CESM2","ssp585","r10i1p1f1",2075,"global_tas",4.35247322976795,"5.2","not very likely"
"9704","CESM2","ssp585","r10i1p1f1",2075,"sst",2.19366474835294,"5.2","not very likely"
"9705","CESM2","ssp585","r10i1p1f1",2075,"land_tas",5.38444352941173,"5.2","not very likely"
"9706","CESM2","ssp585","r10i1p1f1",2076,"global_tas",4.44583386767818,"5.2","not very likely"
"9707","CESM2","ssp585","r10i1p1f1",2076,"sst",2.23666574835294,"5.2","not very likely"
"9708","CESM2","ssp585","r10i1p1f1",2076,"land_tas",5.51658352941172,"5.2","not very likely"
"9709","CESM2","ssp585","r10i1p1f1",2077,"global_tas",4.52671072906725,"5.2","not very likely"
"9710","CESM2","ssp585","r10i1p1f1",2077,"sst",2.27670074835294,"5.2","not very likely"
"9711","CESM2","ssp585","r10i1p1f1",2077,"land_tas",5.52030352941176,"5.2","not very likely"
"9712","CESM2","ssp585","r10i1p1f1",2078,"global_tas",4.73105698384859,"5.2","not very likely"
"9713","CESM2","ssp585","r10i1p1f1",2078,"sst",2.38708274835294,"5.2","not very likely"
"9714","CESM2","ssp585","r10i1p1f1",2078,"land_tas",5.89500352941172,"5.2","not very likely"
"9715","CESM2","ssp585","r10i1p1f1",2079,"global_tas",4.67904744119437,"5.2","not very likely"
"9716","CESM2","ssp585","r10i1p1f1",2079,"sst",2.37805774835294,"5.2","not very likely"
"9717","CESM2","ssp585","r10i1p1f1",2079,"land_tas",5.76820352941172,"5.2","not very likely"
"9718","CESM2","ssp585","r10i1p1f1",2080,"global_tas",4.84629571277975,"5.2","not very likely"
"9719","CESM2","ssp585","r10i1p1f1",2080,"sst",2.42211074835294,"5.2","not very likely"
"9720","CESM2","ssp585","r10i1p1f1",2080,"land_tas",6.06745352941175,"5.2","not very likely"
"9721","CESM2","ssp585","r10i1p1f1",2081,"global_tas",4.82685848504423,"5.2","not very likely"
"9722","CESM2","ssp585","r10i1p1f1",2081,"sst",2.40943674835294,"5.2","not very likely"
"9723","CESM2","ssp585","r10i1p1f1",2081,"land_tas",6.09140352941176,"5.2","not very likely"
"9724","CESM2","ssp585","r10i1p1f1",2082,"global_tas",4.67607513721464,"5.2","not very likely"
"9725","CESM2","ssp585","r10i1p1f1",2082,"sst",2.34152874835294,"5.2","not very likely"
"9726","CESM2","ssp585","r10i1p1f1",2082,"land_tas",5.80778352941172,"5.2","not very likely"
"9727","CESM2","ssp585","r10i1p1f1",2083,"global_tas",4.86935203581822,"5.2","not very likely"
"9728","CESM2","ssp585","r10i1p1f1",2083,"sst",2.50936674835294,"5.2","not very likely"
"9729","CESM2","ssp585","r10i1p1f1",2083,"land_tas",5.97780352941174,"5.2","not very likely"
"9730","CESM2","ssp585","r10i1p1f1",2084,"global_tas",5.01370738729162,"5.2","not very likely"
"9731","CESM2","ssp585","r10i1p1f1",2084,"sst",2.55052974835294,"5.2","not very likely"
"9732","CESM2","ssp585","r10i1p1f1",2084,"land_tas",6.24488352941177,"5.2","not very likely"
"9733","CESM2","ssp585","r10i1p1f1",2085,"global_tas",5.15551497457369,"5.2","not very likely"
"9734","CESM2","ssp585","r10i1p1f1",2085,"sst",2.60553474835294,"5.2","not very likely"
"9735","CESM2","ssp585","r10i1p1f1",2085,"land_tas",6.48240352941173,"5.2","not very likely"
"9736","CESM2","ssp585","r10i1p1f1",2086,"global_tas",5.10832394434658,"5.2","not very likely"
"9737","CESM2","ssp585","r10i1p1f1",2086,"sst",2.62140874835294,"5.2","not very likely"
"9738","CESM2","ssp585","r10i1p1f1",2086,"land_tas",6.25572352941174,"5.2","not very likely"
"9739","CESM2","ssp585","r10i1p1f1",2087,"global_tas",5.33595897883731,"5.2","not very likely"
"9740","CESM2","ssp585","r10i1p1f1",2087,"sst",2.72363974835294,"5.2","not very likely"
"9741","CESM2","ssp585","r10i1p1f1",2087,"land_tas",6.70097352941173,"5.2","not very likely"
"9742","CESM2","ssp585","r10i1p1f1",2088,"global_tas",5.22627712495199,"5.2","not very likely"
"9743","CESM2","ssp585","r10i1p1f1",2088,"sst",2.64913274835294,"5.2","not very likely"
"9744","CESM2","ssp585","r10i1p1f1",2088,"land_tas",6.50975352941174,"5.2","not very likely"
"9745","CESM2","ssp585","r10i1p1f1",2089,"global_tas",5.36549922776226,"5.2","not very likely"
"9746","CESM2","ssp585","r10i1p1f1",2089,"sst",2.70920274835294,"5.2","not very likely"
"9747","CESM2","ssp585","r10i1p1f1",2089,"land_tas",6.75020352941175,"5.2","not very likely"
"9748","CESM2","ssp585","r10i1p1f1",2090,"global_tas",5.38828553818291,"5.2","not very likely"
"9749","CESM2","ssp585","r10i1p1f1",2090,"sst",2.73322774835294,"5.2","not very likely"
"9750","CESM2","ssp585","r10i1p1f1",2090,"land_tas",6.75206352941171,"5.2","not very likely"
"9751","CESM2","ssp585","r10i1p1f1",2091,"global_tas",5.44195249801675,"5.2","not very likely"
"9752","CESM2","ssp585","r10i1p1f1",2091,"sst",2.78088574835294,"5.2","not very likely"
"9753","CESM2","ssp585","r10i1p1f1",2091,"land_tas",6.68730352941174,"5.2","not very likely"
"9754","CESM2","ssp585","r10i1p1f1",2092,"global_tas",5.62616824053327,"5.2","not very likely"
"9755","CESM2","ssp585","r10i1p1f1",2092,"sst",2.89582974835294,"5.2","not very likely"
"9756","CESM2","ssp585","r10i1p1f1",2092,"land_tas",6.99925352941176,"5.2","not very likely"
"9757","CESM2","ssp585","r10i1p1f1",2093,"global_tas",5.761193234806,"5.2","not very likely"
"9758","CESM2","ssp585","r10i1p1f1",2093,"sst",2.98101874835294,"5.2","not very likely"
"9759","CESM2","ssp585","r10i1p1f1",2093,"land_tas",7.10210352941175,"5.2","not very likely"
"9760","CESM2","ssp585","r10i1p1f1",2094,"global_tas",5.90408516876181,"5.2","not very likely"
"9761","CESM2","ssp585","r10i1p1f1",2094,"sst",3.04127374835294,"5.2","not very likely"
"9762","CESM2","ssp585","r10i1p1f1",2094,"land_tas",7.42310352941172,"5.2","not very likely"
"9763","CESM2","ssp585","r10i1p1f1",2095,"global_tas",5.93798617529245,"5.2","not very likely"
"9764","CESM2","ssp585","r10i1p1f1",2095,"sst",3.03872874835294,"5.2","not very likely"
"9765","CESM2","ssp585","r10i1p1f1",2095,"land_tas",7.46568352941176,"5.2","not very likely"
"9766","CESM2","ssp585","r10i1p1f1",2096,"global_tas",6.00246542242917,"5.2","not very likely"
"9767","CESM2","ssp585","r10i1p1f1",2096,"sst",3.07353274835294,"5.2","not very likely"
"9768","CESM2","ssp585","r10i1p1f1",2096,"land_tas",7.50790352941175,"5.2","not very likely"
"9769","CESM2","ssp585","r10i1p1f1",2097,"global_tas",6.04458066333632,"5.2","not very likely"
"9770","CESM2","ssp585","r10i1p1f1",2097,"sst",3.10603074835294,"5.2","not very likely"
"9771","CESM2","ssp585","r10i1p1f1",2097,"land_tas",7.61027352941176,"5.2","not very likely"
"9772","CESM2","ssp585","r10i1p1f1",2098,"global_tas",6.03347719771364,"5.2","not very likely"
"9773","CESM2","ssp585","r10i1p1f1",2098,"sst",3.11407374835294,"5.2","not very likely"
"9774","CESM2","ssp585","r10i1p1f1",2098,"land_tas",7.51796352941176,"5.2","not very likely"
"9775","CESM2","ssp585","r10i1p1f1",2099,"global_tas",6.23306273986498,"5.2","not very likely"
"9776","CESM2","ssp585","r10i1p1f1",2099,"sst",3.27593574835294,"5.2","not very likely"
"9777","CESM2","ssp585","r10i1p1f1",2099,"land_tas",7.65810352941173,"5.2","not very likely"
"9778","CESM2","ssp585","r10i1p1f1",2100,"global_tas",6.39596846558248,"5.2","not very likely"
"9779","CESM2","ssp585","r10i1p1f1",2100,"sst",3.31227974835294,"5.2","not very likely"
"9780","CESM2","ssp585","r10i1p1f1",2100,"land_tas",8.01435352941172,"5.2","not very likely"
"9781","CESM2-WACCM","ssp126","r1i1p1f1",1850,"global_tas",-0.0586736743307483,"4.8","very likely"
"9782","CESM2-WACCM","ssp126","r1i1p1f1",1850,"sst",-0.0880941761960784,"4.8","very likely"
"9783","CESM2-WACCM","ssp126","r1i1p1f1",1850,"land_tas",0.117388823529438,"4.8","very likely"
"9784","CESM2-WACCM","ssp126","r1i1p1f1",1851,"global_tas",-0.24539785241177,"4.8","very likely"
"9785","CESM2-WACCM","ssp126","r1i1p1f1",1851,"sst",-0.182486076196078,"4.8","very likely"
"9786","CESM2-WACCM","ssp126","r1i1p1f1",1851,"land_tas",-0.181441176470571,"4.8","very likely"
"9787","CESM2-WACCM","ssp126","r1i1p1f1",1852,"global_tas",-0.122088220946807,"4.8","very likely"
"9788","CESM2-WACCM","ssp126","r1i1p1f1",1852,"sst",-0.141901976196078,"4.8","very likely"
"9789","CESM2-WACCM","ssp126","r1i1p1f1",1852,"land_tas",-0.018471176470598,"4.8","very likely"
"9790","CESM2-WACCM","ssp126","r1i1p1f1",1853,"global_tas",-0.181675810113745,"4.8","very likely"
"9791","CESM2-WACCM","ssp126","r1i1p1f1",1853,"sst",-0.0716801391960784,"4.8","very likely"
"9792","CESM2-WACCM","ssp126","r1i1p1f1",1853,"land_tas",-0.136971176470581,"4.8","very likely"
"9793","CESM2-WACCM","ssp126","r1i1p1f1",1854,"global_tas",-0.200171531042201,"4.8","very likely"
"9794","CESM2-WACCM","ssp126","r1i1p1f1",1854,"sst",-0.0866944261960784,"4.8","very likely"
"9795","CESM2-WACCM","ssp126","r1i1p1f1",1854,"land_tas",-0.247421176470596,"4.8","very likely"
"9796","CESM2-WACCM","ssp126","r1i1p1f1",1855,"global_tas",-0.0421506442696113,"4.8","very likely"
"9797","CESM2-WACCM","ssp126","r1i1p1f1",1855,"sst",-0.0315022661960784,"4.8","very likely"
"9798","CESM2-WACCM","ssp126","r1i1p1f1",1855,"land_tas",-0.0497511764705791,"4.8","very likely"
"9799","CESM2-WACCM","ssp126","r1i1p1f1",1856,"global_tas",0.046914655853584,"4.8","very likely"
"9800","CESM2-WACCM","ssp126","r1i1p1f1",1856,"sst",-0.00492480619607844,"4.8","very likely"
"9801","CESM2-WACCM","ssp126","r1i1p1f1",1856,"land_tas",0.136278823529437,"4.8","very likely"
"9802","CESM2-WACCM","ssp126","r1i1p1f1",1857,"global_tas",0.0324411299376379,"4.8","very likely"
"9803","CESM2-WACCM","ssp126","r1i1p1f1",1857,"sst",0.0135548238039216,"4.8","very likely"
"9804","CESM2-WACCM","ssp126","r1i1p1f1",1857,"land_tas",0.0333088235294099,"4.8","very likely"
"9805","CESM2-WACCM","ssp126","r1i1p1f1",1858,"global_tas",-0.150682447032011,"4.8","very likely"
"9806","CESM2-WACCM","ssp126","r1i1p1f1",1858,"sst",-0.0560892661960784,"4.8","very likely"
"9807","CESM2-WACCM","ssp126","r1i1p1f1",1858,"land_tas",-0.210701176470593,"4.8","very likely"
"9808","CESM2-WACCM","ssp126","r1i1p1f1",1859,"global_tas",-0.00768600962101118,"4.8","very likely"
"9809","CESM2-WACCM","ssp126","r1i1p1f1",1859,"sst",-0.0178088461960784,"4.8","very likely"
"9810","CESM2-WACCM","ssp126","r1i1p1f1",1859,"land_tas",0.0943288235293949,"4.8","very likely"
"9811","CESM2-WACCM","ssp126","r1i1p1f1",1860,"global_tas",-0.0200215412865532,"4.8","very likely"
"9812","CESM2-WACCM","ssp126","r1i1p1f1",1860,"sst",-0.0761430971960784,"4.8","very likely"
"9813","CESM2-WACCM","ssp126","r1i1p1f1",1860,"land_tas",-0.0103011764705911,"4.8","very likely"
"9814","CESM2-WACCM","ssp126","r1i1p1f1",1861,"global_tas",-0.198034456540483,"4.8","very likely"
"9815","CESM2-WACCM","ssp126","r1i1p1f1",1861,"sst",-0.103243636196078,"4.8","very likely"
"9816","CESM2-WACCM","ssp126","r1i1p1f1",1861,"land_tas",-0.270271176470601,"4.8","very likely"
"9817","CESM2-WACCM","ssp126","r1i1p1f1",1862,"global_tas",-0.277460744699169,"4.8","very likely"
"9818","CESM2-WACCM","ssp126","r1i1p1f1",1862,"sst",-0.137017266196078,"4.8","very likely"
"9819","CESM2-WACCM","ssp126","r1i1p1f1",1862,"land_tas",-0.37712117647061,"4.8","very likely"
"9820","CESM2-WACCM","ssp126","r1i1p1f1",1863,"global_tas",-0.163591120418232,"4.8","very likely"
"9821","CESM2-WACCM","ssp126","r1i1p1f1",1863,"sst",-0.0777715561960784,"4.8","very likely"
"9822","CESM2-WACCM","ssp126","r1i1p1f1",1863,"land_tas",-0.281601176470588,"4.8","very likely"
"9823","CESM2-WACCM","ssp126","r1i1p1f1",1864,"global_tas",-0.094606910399591,"4.8","very likely"
"9824","CESM2-WACCM","ssp126","r1i1p1f1",1864,"sst",-0.0153883061960784,"4.8","very likely"
"9825","CESM2-WACCM","ssp126","r1i1p1f1",1864,"land_tas",-0.274211176470601,"4.8","very likely"
"9826","CESM2-WACCM","ssp126","r1i1p1f1",1865,"global_tas",-0.0467766998701791,"4.8","very likely"
"9827","CESM2-WACCM","ssp126","r1i1p1f1",1865,"sst",0.0102721938039216,"4.8","very likely"
"9828","CESM2-WACCM","ssp126","r1i1p1f1",1865,"land_tas",-0.190621176470586,"4.8","very likely"
"9829","CESM2-WACCM","ssp126","r1i1p1f1",1866,"global_tas",0.128896422540095,"4.8","very likely"
"9830","CESM2-WACCM","ssp126","r1i1p1f1",1866,"sst",0.0766243238039216,"4.8","very likely"
"9831","CESM2-WACCM","ssp126","r1i1p1f1",1866,"land_tas",0.162588823529404,"4.8","very likely"
"9832","CESM2-WACCM","ssp126","r1i1p1f1",1867,"global_tas",0.133281293920277,"4.8","very likely"
"9833","CESM2-WACCM","ssp126","r1i1p1f1",1867,"sst",0.0789943238039216,"4.8","very likely"
"9834","CESM2-WACCM","ssp126","r1i1p1f1",1867,"land_tas",0.277178823529425,"4.8","very likely"
"9835","CESM2-WACCM","ssp126","r1i1p1f1",1868,"global_tas",0.102052014667152,"4.8","very likely"
"9836","CESM2-WACCM","ssp126","r1i1p1f1",1868,"sst",0.0165169838039216,"4.8","very likely"
"9837","CESM2-WACCM","ssp126","r1i1p1f1",1868,"land_tas",0.196858823529396,"4.8","very likely"
"9838","CESM2-WACCM","ssp126","r1i1p1f1",1869,"global_tas",-0.0775737301279378,"4.8","very likely"
"9839","CESM2-WACCM","ssp126","r1i1p1f1",1869,"sst",-0.0274172661960784,"4.8","very likely"
"9840","CESM2-WACCM","ssp126","r1i1p1f1",1869,"land_tas",-0.172471176470594,"4.8","very likely"
"9841","CESM2-WACCM","ssp126","r1i1p1f1",1870,"global_tas",0.0306948500984845,"4.8","very likely"
"9842","CESM2-WACCM","ssp126","r1i1p1f1",1870,"sst",0.0184007738039216,"4.8","very likely"
"9843","CESM2-WACCM","ssp126","r1i1p1f1",1870,"land_tas",0.0512288235294136,"4.8","very likely"
"9844","CESM2-WACCM","ssp126","r1i1p1f1",1871,"global_tas",0.082253367844487,"4.8","very likely"
"9845","CESM2-WACCM","ssp126","r1i1p1f1",1871,"sst",-0.0514493861960784,"4.8","very likely"
"9846","CESM2-WACCM","ssp126","r1i1p1f1",1871,"land_tas",0.187528823529419,"4.8","very likely"
"9847","CESM2-WACCM","ssp126","r1i1p1f1",1872,"global_tas",-0.0913309489772587,"4.8","very likely"
"9848","CESM2-WACCM","ssp126","r1i1p1f1",1872,"sst",-0.0265777261960784,"4.8","very likely"
"9849","CESM2-WACCM","ssp126","r1i1p1f1",1872,"land_tas",-0.172471176470594,"4.8","very likely"
"9850","CESM2-WACCM","ssp126","r1i1p1f1",1873,"global_tas",-0.00145697645569953,"4.8","very likely"
"9851","CESM2-WACCM","ssp126","r1i1p1f1",1873,"sst",0.00874357380392156,"4.8","very likely"
"9852","CESM2-WACCM","ssp126","r1i1p1f1",1873,"land_tas",0.0276088235294196,"4.8","very likely"
"9853","CESM2-WACCM","ssp126","r1i1p1f1",1874,"global_tas",0.0585118961408284,"4.8","very likely"
"9854","CESM2-WACCM","ssp126","r1i1p1f1",1874,"sst",0.0338027238039216,"4.8","very likely"
"9855","CESM2-WACCM","ssp126","r1i1p1f1",1874,"land_tas",0.0304288235294052,"4.8","very likely"
"9856","CESM2-WACCM","ssp126","r1i1p1f1",1875,"global_tas",-0.0246076336418355,"4.8","very likely"
"9857","CESM2-WACCM","ssp126","r1i1p1f1",1875,"sst",-0.00615088619607844,"4.8","very likely"
"9858","CESM2-WACCM","ssp126","r1i1p1f1",1875,"land_tas",0.0111588235293993,"4.8","very likely"
"9859","CESM2-WACCM","ssp126","r1i1p1f1",1876,"global_tas",-0.0581497671380475,"4.8","very likely"
"9860","CESM2-WACCM","ssp126","r1i1p1f1",1876,"sst",-0.0388261361960784,"4.8","very likely"
"9861","CESM2-WACCM","ssp126","r1i1p1f1",1876,"land_tas",0.0292588235294033,"4.8","very likely"
"9862","CESM2-WACCM","ssp126","r1i1p1f1",1877,"global_tas",0.0153508832576108,"4.8","very likely"
"9863","CESM2-WACCM","ssp126","r1i1p1f1",1877,"sst",0.0496212238039216,"4.8","very likely"
"9864","CESM2-WACCM","ssp126","r1i1p1f1",1877,"land_tas",-0.0561911764705769,"4.8","very likely"
