"Units","scenario","region","GHG","year","value"
"Gg","T_06_NDC_cont","Global","HFC245fa",2005,0.189988949
"Gg","T_06_NDC_cont","Global","HFC245fa",2010,0.45626442
"Gg","T_06_NDC_cont","Global","HFC245fa",2015,0.88683502
"Gg","T_06_NDC_cont","Global","HFC245fa",2020,8.31512903
"Gg","T_06_NDC_cont","Global","HFC245fa",2025,8.74003301
"Gg","T_06_NDC_cont","Global","HFC245fa",2030,14.33259898
"Gg","T_06_NDC_cont","Global","HFC245fa",2035,14.83710527
"Gg","T_06_NDC_cont","Global","HFC245fa",2040,15.35806908
"Gg","T_06_NDC_cont","Global","HFC245fa",2045,15.91394066
"Gg","T_06_NDC_cont","Global","HFC245fa",2050,16.54329555
"Gg","T_06_NDC_cont","Global","HFC245fa",2055,17.24711134
"Gg","T_06_NDC_cont","Global","HFC245fa",2060,17.90661552
"Gg","T_06_NDC_cont","Global","HFC245fa",2065,18.55418119
"Gg","T_06_NDC_cont","Global","HFC245fa",2070,19.13736141
"Gg","T_06_NDC_cont","Global","HFC245fa",2075,19.64070755
"Gg","T_06_NDC_cont","Global","HFC245fa",2080,20.03441771
"Gg","T_06_NDC_cont","Global","HFC245fa",2085,20.31999671
"Gg","T_06_NDC_cont","Global","HFC245fa",2090,20.67085597
"Gg","T_06_NDC_cont","Global","HFC245fa",2095,20.97713641
"Gg","T_06_NDC_cont","Global","HFC245fa",2100,21.21133707
"Gg","T_06_NDC_cont","Global","HFC32",1990,0
"Gg","T_06_NDC_cont","Global","HFC32",2005,1.206074994
"Gg","T_06_NDC_cont","Global","HFC32",2010,2.028116382
"Gg","T_06_NDC_cont","Global","HFC32",2015,3.19037948
"Gg","T_06_NDC_cont","Global","HFC32",2020,5.28940091
"Gg","T_06_NDC_cont","Global","HFC32",2025,6.29091891
"Gg","T_06_NDC_cont","Global","HFC32",2030,8.03171789
"Gg","T_06_NDC_cont","Global","HFC32",2035,8.02074189
"Gg","T_06_NDC_cont","Global","HFC32",2040,7.94931923
"Gg","T_06_NDC_cont","Global","HFC32",2045,7.32116159
"Gg","T_06_NDC_cont","Global","HFC32",2050,7.0500801
"Gg","T_06_NDC_cont","Global","HFC32",2055,6.327723845
"Gg","T_06_NDC_cont","Global","HFC32",2060,6.021192341
"Gg","T_06_NDC_cont","Global","HFC32",2065,5.99679629
"Gg","T_06_NDC_cont","Global","HFC32",2070,5.84535772
"Gg","T_06_NDC_cont","Global","HFC32",2075,5.74750428
"Gg","T_06_NDC_cont","Global","HFC32",2080,5.61682957
"Gg","T_06_NDC_cont","Global","HFC32",2085,5.45591981
"Gg","T_06_NDC_cont","Global","HFC32",2090,5.32282785
"Gg","T_06_NDC_cont","Global","HFC32",2095,5.15249762
"Gg","T_06_NDC_cont","Global","HFC32",2100,4.98690728
"Gg","T_06_NDC_cont","Global","HFC365mfc",1990,0
"Gg","T_06_NDC_cont","Global","HFC365mfc",2005,0.080429973
"Gg","T_06_NDC_cont","Global","HFC365mfc",2010,0.192314452
"Gg","T_06_NDC_cont","Global","HFC365mfc",2015,0.373790729
"Gg","T_06_NDC_cont","Global","HFC365mfc",2020,4.23870092
"Gg","T_06_NDC_cont","Global","HFC365mfc",2025,4.45528498
"Gg","T_06_NDC_cont","Global","HFC365mfc",2030,9.50027721
"Gg","T_06_NDC_cont","Global","HFC365mfc",2035,9.83473204
"Gg","T_06_NDC_cont","Global","HFC365mfc",2040,10.18012638
"Gg","T_06_NDC_cont","Global","HFC365mfc",2045,10.54867423
"Gg","T_06_NDC_cont","Global","HFC365mfc",2050,10.96598391
"Gg","T_06_NDC_cont","Global","HFC365mfc",2055,11.43267075
"Gg","T_06_NDC_cont","Global","HFC365mfc",2060,11.87001261
"Gg","T_06_NDC_cont","Global","HFC365mfc",2065,12.29945904
"Gg","T_06_NDC_cont","Global","HFC365mfc",2070,12.68620634
"Gg","T_06_NDC_cont","Global","HFC365mfc",2075,13.0199842
"Gg","T_06_NDC_cont","Global","HFC365mfc",2080,13.28100311
"Gg","T_06_NDC_cont","Global","HFC365mfc",2085,13.47029043
"Gg","T_06_NDC_cont","Global","HFC365mfc",2090,13.7030635
"Gg","T_06_NDC_cont","Global","HFC365mfc",2095,13.90625353
"Gg","T_06_NDC_cont","Global","HFC365mfc",2100,14.06165835
"Gg","T_06_NDC_cont","Global","HFC43",1990,8.28955e-05
"Gg","T_06_NDC_cont","Global","HFC43",2005,3.332058184
"Gg","T_06_NDC_cont","Global","HFC43",2010,3.718575959
"Gg","T_06_NDC_cont","Global","HFC43",2015,4.404877948
"Gg","T_06_NDC_cont","Global","HFC43",2020,4.265714259
"Gg","T_06_NDC_cont","Global","HFC43",2025,4.436176526
"Gg","T_06_NDC_cont","Global","HFC43",2030,4.532870012
"Gg","T_06_NDC_cont","Global","HFC43",2035,4.46696203
"Gg","T_06_NDC_cont","Global","HFC43",2040,4.53466659
"Gg","T_06_NDC_cont","Global","HFC43",2045,4.64845751
"Gg","T_06_NDC_cont","Global","HFC43",2050,4.77740613
"Gg","T_06_NDC_cont","Global","HFC43",2055,4.93372832
"Gg","T_06_NDC_cont","Global","HFC43",2060,5.06855231
"Gg","T_06_NDC_cont","Global","HFC43",2065,5.1979168
"Gg","T_06_NDC_cont","Global","HFC43",2070,5.29951648
"Gg","T_06_NDC_cont","Global","HFC43",2075,5.38676048
"Gg","T_06_NDC_cont","Global","HFC43",2080,5.45709466
"Gg","T_06_NDC_cont","Global","HFC43",2085,5.51149467
"Gg","T_06_NDC_cont","Global","HFC43",2090,5.55322523
"Gg","T_06_NDC_cont","Global","HFC43",2095,5.5779348
"Gg","T_06_NDC_cont","Global","HFC43",2100,5.58461912
"Tg","T_06_NDC_cont","Global","N2O",1990,2.30847519272052
"Tg","T_06_NDC_cont","Global","N2O",2005,2.50853768463638
"Tg","T_06_NDC_cont","Global","N2O",2010,2.52493661723501
"Tg","T_06_NDC_cont","Global","N2O",2015,2.71132691572916
"Tg","T_06_NDC_cont","Global","N2O",2020,2.6128563463104
"Tg","T_06_NDC_cont","Global","N2O",2025,2.601502
"Tg","T_06_NDC_cont","Global","N2O",2030,2.61505099272882
"Tg","T_06_NDC_cont","Global","N2O",2035,2.33172877981729
"Tg","T_06_NDC_cont","Global","N2O",2040,2.24010149503595
"Tg","T_06_NDC_cont","Global","N2O",2045,2.17973980599273
"Tg","T_06_NDC_cont","Global","N2O",2050,2.13623662594918
"Tg","T_06_NDC_cont","Global","N2O",2055,2.13342122233901
"Tg","T_06_NDC_cont","Global","N2O",2060,2.110291875
"Tg","T_06_NDC_cont","Global","N2O",2065,2.09083580331608
"Tg","T_06_NDC_cont","Global","N2O",2070,2.07120301424734
"Tg","T_06_NDC_cont","Global","N2O",2075,2.06185254340872
"Tg","T_06_NDC_cont","Global","N2O",2080,2.04980707854843
"Tg","T_06_NDC_cont","Global","N2O",2085,2.03536329407597
"Tg","T_06_NDC_cont","Global","N2O",2090,2.01841999007475
"Tg","T_06_NDC_cont","Global","N2O",2095,1.99997084615805
"Tg","T_06_NDC_cont","Global","N2O",2100,1.98740797104323
"Tg","T_06_NDC_cont","Global","N2O_AGR",1990,5.82368918143911
"Tg","T_06_NDC_cont","Global","N2O_AGR",2005,6.59821143323272
"Tg","T_06_NDC_cont","Global","N2O_AGR",2010,7.14760913995085
"Tg","T_06_NDC_cont","Global","N2O_AGR",2015,7.45549658251967
"Tg","T_06_NDC_cont","Global","N2O_AGR",2020,7.7330162056011
"Tg","T_06_NDC_cont","Global","N2O_AGR",2025,8.16426994304011
"Tg","T_06_NDC_cont","Global","N2O_AGR",2030,8.59804771556587
"Tg","T_06_NDC_cont","Global","N2O_AGR",2035,8.85750905904555
"Tg","T_06_NDC_cont","Global","N2O_AGR",2040,9.28608458065286
"Tg","T_06_NDC_cont","Global","N2O_AGR",2045,9.78273891764863
"Tg","T_06_NDC_cont","Global","N2O_AGR",2050,10.2927827447342
"Tg","T_06_NDC_cont","Global","N2O_AGR",2055,10.7068742663218
"Tg","T_06_NDC_cont","Global","N2O_AGR",2060,11.011898816757
"Tg","T_06_NDC_cont","Global","N2O_AGR",2065,11.2713094548534
"Tg","T_06_NDC_cont","Global","N2O_AGR",2070,11.4554548324933
"Tg","T_06_NDC_cont","Global","N2O_AGR",2075,11.6190663675037
"Tg","T_06_NDC_cont","Global","N2O_AGR",2080,11.7747900787658
"Tg","T_06_NDC_cont","Global","N2O_AGR",2085,11.9067898691476
"Tg","T_06_NDC_cont","Global","N2O_AGR",2090,12.01785289195
"Tg","T_06_NDC_cont","Global","N2O_AGR",2095,12.0995138423059
"Tg","T_06_NDC_cont","Global","N2O_AGR",2100,12.1523139537944
"Tg","T_06_NDC_cont","Global","N2O_AWB",1990,0.017846756
"Tg","T_06_NDC_cont","Global","N2O_AWB",2005,0.079666727
"Tg","T_06_NDC_cont","Global","N2O_AWB",2010,0.093539923
"Tg","T_06_NDC_cont","Global","N2O_AWB",2015,0.105300404451265
"Tg","T_06_NDC_cont","Global","N2O_AWB",2020,0.112285015854134
"Tg","T_06_NDC_cont","Global","N2O_AWB",2025,0.117266460162554
"Tg","T_06_NDC_cont","Global","N2O_AWB",2030,0.117130706034578
"Tg","T_06_NDC_cont","Global","N2O_AWB",2035,0.113227968161554
"Tg","T_06_NDC_cont","Global","N2O_AWB",2040,0.111661362443788
"Tg","T_06_NDC_cont","Global","N2O_AWB",2045,0.110072655973072
"Tg","T_06_NDC_cont","Global","N2O_AWB",2050,0.108615367096961
"Tg","T_06_NDC_cont","Global","N2O_AWB",2055,0.104543965341408
"Tg","T_06_NDC_cont","Global","N2O_AWB",2060,0.099117332
"Tg","T_06_NDC_cont","Global","N2O_AWB",2065,0.093140719
"Tg","T_06_NDC_cont","Global","N2O_AWB",2070,0.088119352
"Tg","T_06_NDC_cont","Global","N2O_AWB",2075,0.087584591
"Tg","T_06_NDC_cont","Global","N2O_AWB",2080,0.087833182
"Tg","T_06_NDC_cont","Global","N2O_AWB",2085,0.089240763
"Tg","T_06_NDC_cont","Global","N2O_AWB",2090,0.090565968
"Tg","T_06_NDC_cont","Global","N2O_AWB",2095,0.091591366
"Tg","T_06_NDC_cont","Global","N2O_AWB",2100,0.092250939
"Tg","T_06_NDC_cont","Global","NH3",1990,13.6325964554654
"Tg","T_06_NDC_cont","Global","NH3",2005,14.928719390384
"Tg","T_06_NDC_cont","Global","NH3",2010,15.8784006136323
"Tg","T_06_NDC_cont","Global","NH3",2015,16.8280265148908
"Tg","T_06_NDC_cont","Global","NH3",2020,16.8984216617969
"Tg","T_06_NDC_cont","Global","NH3",2025,17.4599465151321
"Tg","T_06_NDC_cont","Global","NH3",2030,17.8820055520853
"Tg","T_06_NDC_cont","Global","NH3",2035,18.3802359051553
"Tg","T_06_NDC_cont","Global","NH3",2040,18.3957932656037
"Tg","T_06_NDC_cont","Global","NH3",2045,18.5918271094017
"Tg","T_06_NDC_cont","Global","NH3",2050,18.7375684678982
"Tg","T_06_NDC_cont","Global","NH3",2055,18.8421173167659
"Tg","T_06_NDC_cont","Global","NH3",2060,18.7473334982106
"Tg","T_06_NDC_cont","Global","NH3",2065,18.6345542410941
"Tg","T_06_NDC_cont","Global","NH3",2070,18.531244196775
"Tg","T_06_NDC_cont","Global","NH3",2075,18.4135345352061
"Tg","T_06_NDC_cont","Global","NH3",2080,18.2547992719795
"Tg","T_06_NDC_cont","Global","NH3",2085,18.0512514125571
"Tg","T_06_NDC_cont","Global","NH3",2090,17.8060699194022
"Tg","T_06_NDC_cont","Global","NH3",2095,17.4805369945802
"Tg","T_06_NDC_cont","Global","NH3",2100,17.1795452536796
"Tg","T_06_NDC_cont","Global","NH3_AGR",1990,35.84202549
"Tg","T_06_NDC_cont","Global","NH3_AGR",2005,39.3329561212276
"Tg","T_06_NDC_cont","Global","NH3_AGR",2010,42.4814792969193
"Tg","T_06_NDC_cont","Global","NH3_AGR",2015,44.2528309318803
"Tg","T_06_NDC_cont","Global","NH3_AGR",2020,47.2152364587521
"Tg","T_06_NDC_cont","Global","NH3_AGR",2025,51.4133564847454
"Tg","T_06_NDC_cont","Global","NH3_AGR",2030,55.2055673631588
"Tg","T_06_NDC_cont","Global","NH3_AGR",2035,58.5278841781677
"Tg","T_06_NDC_cont","Global","NH3_AGR",2040,61.846317870304
"Tg","T_06_NDC_cont","Global","NH3_AGR",2045,65.1645030192214
"Tg","T_06_NDC_cont","Global","NH3_AGR",2050,68.2511368352121
"Tg","T_06_NDC_cont","Global","NH3_AGR",2055,70.68828087
"Tg","T_06_NDC_cont","Global","NH3_AGR",2060,72.7978281846265
"Tg","T_06_NDC_cont","Global","NH3_AGR",2065,74.7520569464867
"Tg","T_06_NDC_cont","Global","NH3_AGR",2070,76.3911698899157
"Tg","T_06_NDC_cont","Global","NH3_AGR",2075,77.8037741394149
"Tg","T_06_NDC_cont","Global","NH3_AGR",2080,79.01089392
"Tg","T_06_NDC_cont","Global","NH3_AGR",2085,79.974718317019
"Tg","T_06_NDC_cont","Global","NH3_AGR",2090,80.7267294322814
"Tg","T_06_NDC_cont","Global","NH3_AGR",2095,81.27687961943
"Tg","T_06_NDC_cont","Global","NH3_AGR",2100,81.60566371
"Tg","T_06_NDC_cont","Global","NH3_AWB",1990,0.603538401036474
"Tg","T_06_NDC_cont","Global","NH3_AWB",2005,0.611490269
"Tg","T_06_NDC_cont","Global","NH3_AWB",2010,0.713138130977167
"Tg","T_06_NDC_cont","Global","NH3_AWB",2015,0.812705457667765
"Tg","T_06_NDC_cont","Global","NH3_AWB",2020,0.819579634
"Tg","T_06_NDC_cont","Global","NH3_AWB",2025,0.771338304622785
"Tg","T_06_NDC_cont","Global","NH3_AWB",2030,0.729507616488764
"Tg","T_06_NDC_cont","Global","NH3_AWB",2035,0.690902319854711
"Tg","T_06_NDC_cont","Global","NH3_AWB",2040,0.674990803973256
"Tg","T_06_NDC_cont","Global","NH3_AWB",2045,0.664302983
"Tg","T_06_NDC_cont","Global","NH3_AWB",2050,0.656073535608147
"Tg","T_06_NDC_cont","Global","NH3_AWB",2055,0.643976204322236
"Tg","T_06_NDC_cont","Global","NH3_AWB",2060,0.622930826
"Tg","T_06_NDC_cont","Global","NH3_AWB",2065,0.600971586537909
"Tg","T_06_NDC_cont","Global","NH3_AWB",2070,0.581241044429299
"Tg","T_06_NDC_cont","Global","NH3_AWB",2075,0.580789020367023
"Tg","T_06_NDC_cont","Global","NH3_AWB",2080,0.583726679593532
"Tg","T_06_NDC_cont","Global","NH3_AWB",2085,0.591777290883236
"Tg","T_06_NDC_cont","Global","NH3_AWB",2090,0.598571465646376
"Tg","T_06_NDC_cont","Global","NH3_AWB",2095,0.603516396257052
"Tg","T_06_NDC_cont","Global","NH3_AWB",2100,0.605133929
"Tg","T_06_NDC_cont","Global","NMVOC",1990,160.667418739741
"Tg","T_06_NDC_cont","Global","NMVOC",2005,162.942669974111
"Tg","T_06_NDC_cont","Global","NMVOC",2010,171.73488141631
"Tg","T_06_NDC_cont","Global","NMVOC",2015,181.586036230627
"Tg","T_06_NDC_cont","Global","NMVOC",2020,165.166264657881
"Tg","T_06_NDC_cont","Global","NMVOC",2025,156.280822014404
"Tg","T_06_NDC_cont","Global","NMVOC",2030,150.623701192205
"Tg","T_06_NDC_cont","Global","NMVOC",2035,148.001775356917
"Tg","T_06_NDC_cont","Global","NMVOC",2040,142.395955003096
"Tg","T_06_NDC_cont","Global","NMVOC",2045,141.943052514941
"Tg","T_06_NDC_cont","Global","NMVOC",2050,142.437876882517
"Tg","T_06_NDC_cont","Global","NMVOC",2055,143.624374554319
"Tg","T_06_NDC_cont","Global","NMVOC",2060,143.086293655431
"Tg","T_06_NDC_cont","Global","NMVOC",2065,142.374749013765
"Tg","T_06_NDC_cont","Global","NMVOC",2070,142.042355327643
"Tg","T_06_NDC_cont","Global","NMVOC",2075,142.247723695672
"Tg","T_06_NDC_cont","Global","NMVOC",2080,142.977552610066
"Tg","T_06_NDC_cont","Global","NMVOC",2085,144.172031925444
"Tg","T_06_NDC_cont","Global","NMVOC",2090,145.287342793395
"Tg","T_06_NDC_cont","Global","NMVOC",2095,145.894597982217
"Tg","T_06_NDC_cont","Global","NMVOC",2100,146.556102432352
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",1990,3.8023095729
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2005,5.86789247460001
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2010,7.1096899279
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2015,7.47416950900001
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2020,7.968643897
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2025,8.703067544
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2030,9.37402133913246
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2035,9.97241159955485
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2040,10.4922400875241
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2045,10.9667126336539
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2050,11.3851746335843
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2055,11.7600839578746
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2060,12.0968201775592
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2065,12.4190182475236
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2070,12.7030511061916
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2075,12.9423047183986
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2080,13.1333214935896
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2085,13.2815877474516
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2090,13.3914429299019
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2095,13.4655474251305
"Tg","T_06_NDC_cont","Global","NMVOC_AGR",2100,13.5036810000885
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",1990,7.02363155705048
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2005,7.12010821801271
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2010,8.30317305141203
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2015,9.44731212976792
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2020,9.60615019774878
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2025,9.179206748
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2030,8.76653845627273
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2035,8.33911938403177
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2040,8.16928351303
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2045,8.05003618644683
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2050,7.95362997880587
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2055,7.79622686843377
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2060,7.52109909993751
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2065,7.228371162
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2070,6.96496888225162
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2075,6.94915032067693
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2080,6.98019946078798
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2085,7.08172885090602
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2090,7.16878604088409
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2095,7.23346906749
"Tg","T_06_NDC_cont","Global","NMVOC_AWB",2100,7.25745305277342
"Tg","T_06_NDC_cont","Global","NOx",1990,123.518886692763
"Tg","T_06_NDC_cont","Global","NOx",2005,141.042854164793
"Tg","T_06_NDC_cont","Global","NOx",2010,143.45138692071
"Tg","T_06_NDC_cont","Global","NOx",2015,144.219271094673
"Tg","T_06_NDC_cont","Global","NOx",2020,136.136499759368
"Tg","T_06_NDC_cont","Global","NOx",2025,126.054010553774
"Tg","T_06_NDC_cont","Global","NOx",2030,121.418049388364
"Tg","T_06_NDC_cont","Global","NOx",2035,111.990054553533
"Tg","T_06_NDC_cont","Global","NOx",2040,106.437642391195
"Tg","T_06_NDC_cont","Global","NOx",2045,103.23160842365
"Tg","T_06_NDC_cont","Global","NOx",2050,102.059936107499
"Tg","T_06_NDC_cont","Global","NOx",2055,102.202201692485
"Tg","T_06_NDC_cont","Global","NOx",2060,102.759983271977
"Tg","T_06_NDC_cont","Global","NOx",2065,104.271563468105
"Tg","T_06_NDC_cont","Global","NOx",2070,105.827622424209
"Tg","T_06_NDC_cont","Global","NOx",2075,107.37660192159
"Tg","T_06_NDC_cont","Global","NOx",2080,108.964739638967
"Tg","T_06_NDC_cont","Global","NOx",2085,110.54231643395
"Tg","T_06_NDC_cont","Global","NOx",2090,112.106504782902
"Tg","T_06_NDC_cont","Global","NOx",2095,113.698394813665
"Tg","T_06_NDC_cont","Global","NOx",2100,115.40808549573
"Tg","T_06_NDC_cont","Global","NOx_AGR",1990,4.21693910678792
"Tg","T_06_NDC_cont","Global","NOx_AGR",2005,4.50653007439305
"Tg","T_06_NDC_cont","Global","NOx_AGR",2010,4.83915060730511
"Tg","T_06_NDC_cont","Global","NOx_AGR",2015,5.175539510037
"Tg","T_06_NDC_cont","Global","NOx_AGR",2020,5.46867976190193
"Tg","T_06_NDC_cont","Global","NOx_AGR",2025,5.86827675097752
"Tg","T_06_NDC_cont","Global","NOx_AGR",2030,6.25545133173563
"Tg","T_06_NDC_cont","Global","NOx_AGR",2035,6.64586594569402
"Tg","T_06_NDC_cont","Global","NOx_AGR",2040,7.04832478551422
"Tg","T_06_NDC_cont","Global","NOx_AGR",2045,7.46258447618712
"Tg","T_06_NDC_cont","Global","NOx_AGR",2050,7.85070409940767
"Tg","T_06_NDC_cont","Global","NOx_AGR",2055,8.123514876
"Tg","T_06_NDC_cont","Global","NOx_AGR",2060,8.36209626040597
"Tg","T_06_NDC_cont","Global","NOx_AGR",2065,8.59174267846912
"Tg","T_06_NDC_cont","Global","NOx_AGR",2070,8.78160708227512
"Tg","T_06_NDC_cont","Global","NOx_AGR",2075,8.94944511021241
"Tg","T_06_NDC_cont","Global","NOx_AGR",2080,9.102236998
"Tg","T_06_NDC_cont","Global","NOx_AGR",2085,9.230336842
"Tg","T_06_NDC_cont","Global","NOx_AGR",2090,9.33616368339496
"Tg","T_06_NDC_cont","Global","NOx_AGR",2095,9.41910800546506
"Tg","T_06_NDC_cont","Global","NOx_AGR",2100,9.47680598464395
"Tg","T_06_NDC_cont","Global","NOx_AWB",1990,0.864980283
"Tg","T_06_NDC_cont","Global","NOx_AWB",2005,0.876375476267976
"Tg","T_06_NDC_cont","Global","NOx_AWB",2010,1.02205492719527
"Tg","T_06_NDC_cont","Global","NOx_AWB",2015,1.1647528049047
"Tg","T_06_NDC_cont","Global","NOx_AWB",2020,1.17460493716574
"Tg","T_06_NDC_cont","Global","NOx_AWB",2025,1.10546655548844
"Tg","T_06_NDC_cont","Global","NOx_AWB",2030,1.04551535064009
"Tg","T_06_NDC_cont","Global","NOx_AWB",2035,0.990187430242012
"Tg","T_06_NDC_cont","Global","NOx_AWB",2040,0.967383322593758
"Tg","T_06_NDC_cont","Global","NOx_AWB",2045,0.95206573305672
"Tg","T_06_NDC_cont","Global","NOx_AWB",2050,0.940271268
"Tg","T_06_NDC_cont","Global","NOx_AWB",2055,0.922933428670052
"Tg","T_06_NDC_cont","Global","NOx_AWB",2060,0.892771730835867
"Tg","T_06_NDC_cont","Global","NOx_AWB",2065,0.86130012784869
"Tg","T_06_NDC_cont","Global","NOx_AWB",2070,0.8330227
"Tg","T_06_NDC_cont","Global","NOx_AWB",2075,0.832374883870031
"Tg","T_06_NDC_cont","Global","NOx_AWB",2080,0.836585257168082
"Tg","T_06_NDC_cont","Global","NOx_AWB",2085,0.848123375
"Tg","T_06_NDC_cont","Global","NOx_AWB",2090,0.85786051984775
"Tg","T_06_NDC_cont","Global","NOx_AWB",2095,0.864947528953286
"Tg","T_06_NDC_cont","Global","NOx_AWB",2100,0.867265691390388
"Tg","T_06_NDC_cont","Global","OC",1990,24.1467282486152
"Tg","T_06_NDC_cont","Global","OC",2005,26.6581253993854
"Tg","T_06_NDC_cont","Global","OC",2010,28.6949724196685
"Tg","T_06_NDC_cont","Global","OC",2015,29.3489426407397
"Tg","T_06_NDC_cont","Global","OC",2020,27.7511407980503
"Tg","T_06_NDC_cont","Global","OC",2025,26.2952751646624
"Tg","T_06_NDC_cont","Global","OC",2030,24.98794622667
"Tg","T_06_NDC_cont","Global","OC",2035,24.2406752406637
"Tg","T_06_NDC_cont","Global","OC",2040,22.2092210909854
"Tg","T_06_NDC_cont","Global","OC",2045,21.1530014675032
"Tg","T_06_NDC_cont","Global","OC",2050,20.323171950299
"Tg","T_06_NDC_cont","Global","OC",2055,19.6347556506631
"Tg","T_06_NDC_cont","Global","OC",2060,18.6042865345195
"Tg","T_06_NDC_cont","Global","OC",2065,17.7504576864197
"Tg","T_06_NDC_cont","Global","OC",2070,17.1333674474718
"Tg","T_06_NDC_cont","Global","OC",2075,16.7057125402384
"Tg","T_06_NDC_cont","Global","OC",2080,16.3641836912751
"Tg","T_06_NDC_cont","Global","OC",2085,16.0633552159007
"Tg","T_06_NDC_cont","Global","OC",2090,15.8185733197474
"Tg","T_06_NDC_cont","Global","OC",2095,15.5799246481589
"Tg","T_06_NDC_cont","Global","OC",2100,15.402645222202
"Tg","T_06_NDC_cont","Global","OC_AWB",1990,0.639695076669742
"Tg","T_06_NDC_cont","Global","OC_AWB",2005,0.648123268226924
"Tg","T_06_NDC_cont","Global","OC_AWB",2010,0.888521714332144
"Tg","T_06_NDC_cont","Global","OC_AWB",2015,0.99541620100147
"Tg","T_06_NDC_cont","Global","OC_AWB",2020,0.932362945856185
"Tg","T_06_NDC_cont","Global","OC_AWB",2025,0.8204874216545
"Tg","T_06_NDC_cont","Global","OC_AWB",2030,0.736724516313561
"Tg","T_06_NDC_cont","Global","OC_AWB",2035,0.68735583893789
"Tg","T_06_NDC_cont","Global","OC_AWB",2040,0.660175695027846
"Tg","T_06_NDC_cont","Global","OC_AWB",2045,0.639836907586615
"Tg","T_06_NDC_cont","Global","OC_AWB",2050,0.627036679287043
"Tg","T_06_NDC_cont","Global","OC_AWB",2055,0.619323574008095
"Tg","T_06_NDC_cont","Global","OC_AWB",2060,0.609272528832792
"Tg","T_06_NDC_cont","Global","OC_AWB",2065,0.601916944
"Tg","T_06_NDC_cont","Global","OC_AWB",2070,0.594098488589629
"Tg","T_06_NDC_cont","Global","OC_AWB",2075,0.591375993920416
"Tg","T_06_NDC_cont","Global","OC_AWB",2080,0.590105166551425
"Tg","T_06_NDC_cont","Global","OC_AWB",2085,0.591547686
"Tg","T_06_NDC_cont","Global","OC_AWB",2090,0.592240401385174
"Tg","T_06_NDC_cont","Global","OC_AWB",2095,0.591848254873644
"Tg","T_06_NDC_cont","Global","OC_AWB",2100,0.589336936
"Gg","T_06_NDC_cont","Global","SF6",1990,2.7646554195
"Gg","T_06_NDC_cont","Global","SF6",2005,2.574071493
"Gg","T_06_NDC_cont","Global","SF6",2010,3.0635693356
"Gg","T_06_NDC_cont","Global","SF6",2015,3.6045651991
"Gg","T_06_NDC_cont","Global","SF6",2020,3.55851554036
"Gg","T_06_NDC_cont","Global","SF6",2025,3.60658896658
"Gg","T_06_NDC_cont","Global","SF6",2030,3.98825119494
"Gg","T_06_NDC_cont","Global","SF6",2035,3.89113001776
"Gg","T_06_NDC_cont","Global","SF6",2040,3.946080106
"Gg","T_06_NDC_cont","Global","SF6",2045,4.13970610146
"Gg","T_06_NDC_cont","Global","SF6",2050,4.31473284436
"Gg","T_06_NDC_cont","Global","SF6",2055,4.63362842205
"Gg","T_06_NDC_cont","Global","SF6",2060,4.921421022
